customer_id,bureau_score,dpd_15_count_6m,dpd_30_count_6m,dpd_90_count_6m,dpd_30_count_3m,active_loans_count,total_emi_monthly,total_credit_6m,total_debit_6m,avg_monthly_balance_6m,net_cash_surplus_6m,inward_bounce_count_3m,avg_salary_6m,salary_txn_count_6m,salary_amount_cv,salary_date_std,salary_creditor_consistent,salary_missing_months,salary_stability_flag,liquidity_flag,bureau_risk_flag,hard_reject_flag,risk_score,loan_decision,decision_reason
CUST_000161,744,0,0,0,0,1,34516,1300245,360408,0,939837,1,215000,6,0.08,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000162,748,0,0,0,0,1,15881,4842760,236615,4359,4606145,0,803860,6,0.04,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000163,748,0,0,0,0,1,27790,420489,280805,171609,139684,0,67445,6,0.08,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000164,750,0,0,0,0,7,35651,837916,321113,0,516803,0,142301,6,0.08,1.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000165,741,0,0,0,0,5,39880,109253,412341,0,-303088,0,20000,6,0.08,1.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000166,754,0,0,0,0,1,35197,2305737,392299,0,1913438,0,382575,6,0.05,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000167,753,0,0,0,0,4,20646,139135,253430,0,-114295,2,20000,6,0.05,2.2,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000168,745,0,0,0,0,1,43620,1938007,374307,87570,1563700,0,326238,6,0.04,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000169,746,0,0,0,0,4,45236,100941,371765,0,-270824,2,20000,6,0.08,2.5,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000170,752,0,0,0,0,1,33286,1249377,399486,0,849891,0,208735,6,0.05,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000171,746,0,0,0,0,5,23025,101210,326249,39568,-225039,0,20000,6,0.06,1.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000172,737,0,0,0,0,3,41530,198513,436115,75947,-237602,0,31269,6,0.05,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000173,753,0,0,0,0,5,30811,1962800,300228,58514,1662572,0,329425,6,0.08,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000174,753,0,0,0,0,1,35748,333247,357067,105438,-23820,0,55422,6,0.05,1.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000175,743,0,0,0,0,3,19006,755753,228939,11304,526814,0,123372,6,0.1,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000176,730,0,0,0,0,8,26557,1651909,339079,99137,1312830,0,272442,6,0.03,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000177,751,0,0,0,0,4,7565,965229,239058,62958,726171,0,163842,6,0.07,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000178,750,0,0,0,0,5,43292,127407,374590,136303,-247183,0,20000,6,0.07,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000179,743,0,0,0,0,6,40525,323232,420904,0,-97672,0,56040,6,0.09,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000180,739,0,0,0,0,11,43878,515299,411677,56526,103622,0,85602,6,0.07,2.7,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000181,746,0,0,0,0,1,33533,2037013,359744,675,1677269,2,339798,6,0.06,2.7,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000182,745,0,0,0,0,2,7892,3459523,150015,94025,3309508,0,574598,6,0.08,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000183,749,0,0,0,0,9,21525,712509,266052,0,446457,1,118121,6,0.1,2.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000184,745,0,0,0,0,3,20904,2659213,309043,0,2350170,1,446426,6,0.06,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000185,745,0,0,0,0,10,11621,3349815,216781,1292,3133034,1,555563,6,0.06,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000186,738,0,0,0,0,11,26010,1313918,341309,16800,972609,1,222223,6,0.06,2.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000187,742,0,0,0,0,9,12813,1599412,268159,0,1331253,0,269246,6,0.04,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000188,741,0,0,0,0,4,33328,115187,396577,0,-281390,0,20000,6,0.04,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000189,750,0,0,0,0,6,8752,1388778,248796,0,1139982,0,232807,6,0.06,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000190,747,0,0,0,0,1,5000,106625,223353,55771,-116728,0,20000,6,0.08,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000191,754,0,0,0,0,1,14979,116436,192861,72034,-76425,0,20000,6,0.05,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000192,757,0,0,0,0,1,22556,131143,240264,3524,-109121,0,20000,6,0.04,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000193,745,0,0,0,0,5,30866,134537,312533,0,-177996,0,20000,6,0.04,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000194,748,0,0,0,0,13,45197,129712,383205,0,-253493,0,20000,6,0.07,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000195,747,0,0,0,0,1,31450,1186820,375150,0,811670,1,199965,6,0.07,3.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000196,748,0,0,0,0,6,24706,1497997,287659,0,1210338,0,246558,6,0.09,2.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000197,749,0,0,0,0,3,23453,2715439,268296,84333,2447143,0,451767,6,0.09,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000198,743,0,0,0,0,2,37985,2042842,403779,0,1639063,2,342289,6,0.04,3.3,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000199,748,0,0,0,0,13,16387,742935,248892,0,494043,0,123811,6,0.03,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000200,741,0,0,0,0,11,17653,1877764,290184,154035,1587580,0,313592,6,0.07,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000201,736,0,0,0,0,5,14644,104854,202222,0,-97368,1,20000,6,0.08,2.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000202,750,0,0,0,0,4,44106,2664643,397404,0,2267239,2,445549,6,0.09,3.4,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000203,737,0,0,0,0,1,54102,134173,504597,0,-370424,2,20000,6,0.06,3.1,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000204,759,0,0,0,0,8,58402,2231299,463705,105880,1767594,0,373770,6,0.09,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000205,746,0,0,0,0,6,52491,119667,475800,134916,-356133,0,20000,6,0.05,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000206,744,0,0,0,0,6,17806,1116649,288112,100282,828537,0,185781,6,0.03,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000207,755,0,0,0,0,10,27538,106923,315437,0,-208514,1,20000,6,0.08,2.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000208,752,0,0,0,0,4,36187,1682175,403050,151406,1279125,0,280743,6,0.04,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000209,752,0,0,0,0,7,27333,3235136,334593,22017,2900543,0,536284,6,0.08,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000210,748,0,0,0,0,7,14599,753769,283995,6680,469774,1,124699,6,0.1,1.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000211,745,0,0,0,0,14,26323,996050,298444,0,697606,1,166215,6,0.06,3.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000212,751,0,0,0,0,9,32009,1307792,307256,22310,1000536,2,216060,6,0.09,3.1,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000213,749,0,0,0,0,7,41662,911942,354105,6937,557837,1,148680,6,0.03,3.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000214,758,0,0,0,0,6,55993,419187,507755,0,-88568,1,71349,6,0.06,3.2,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000215,740,0,0,0,0,5,34245,124347,342678,0,-218331,0,20000,6,0.06,1.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000216,743,0,0,0,0,7,36264,3444126,326262,210560,3117864,0,571181,6,0.04,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000217,735,0,0,0,0,2,34939,1812936,409075,129409,1403861,0,304256,6,0.09,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000218,757,0,0,0,0,2,20892,2770690,271687,0,2499003,0,460100,6,0.03,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000219,747,0,0,0,0,5,16036,1233065,241468,0,991597,1,207405,6,0.04,2.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000220,754,0,0,0,0,1,40902,2354282,405832,0,1948450,2,391741,6,0.08,2.3,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000221,752,0,0,0,0,1,22975,330370,272829,0,57541,0,58305,6,0.1,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000222,745,0,0,0,0,1,47961,2319547,401147,116590,1918400,0,389007,6,0.09,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000223,738,0,0,0,0,6,5000,682491,216736,0,465755,0,110663,6,0.08,1.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000224,752,0,0,0,0,1,20913,132232,292215,0,-159983,2,20000,6,0.07,2.2,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000225,756,0,0,0,0,1,45552,117802,446447,0,-328645,0,20000,6,0.09,1.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000226,749,0,0,0,0,6,29848,1013110,379083,0,634027,0,168438,6,0.1,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000227,747,0,0,0,0,2,28465,492365,317615,0,174750,2,83965,6,0.08,2.7,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000228,743,0,0,0,0,7,30109,2783630,285060,23872,2498570,1,465677,6,0.05,3.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000229,742,0,0,0,0,5,14775,1056059,210026,31883,846033,0,172821,6,0.07,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000230,749,0,0,0,0,6,5000,1610291,136251,5509,1474040,1,265310,6,0.06,1.9,1,0,STABLE,MODERATE,LOW,0,83,APPROVE,Strong profile
CUST_000231,744,0,0,0,0,4,15109,2453983,244936,0,2209047,2,409911,6,0.04,2.9,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000232,737,0,0,0,0,12,30193,1390582,346204,97184,1044378,0,228540,6,0.09,2.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000233,749,0,0,0,0,3,17748,112025,301927,48226,-189902,0,20000,6,0.09,3.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000234,744,0,0,0,0,4,22683,262545,299714,26239,-37169,0,46744,6,0.04,2.0,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000235,757,0,0,0,0,1,30451,1929189,362992,0,1566197,0,322325,6,0.05,3.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000236,743,0,0,0,0,3,31064,2634925,371724,86741,2263201,0,440335,6,0.07,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000237,756,0,0,0,0,5,13794,108770,183900,170184,-75130,0,20000,6,0.03,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000238,749,0,0,0,0,1,33065,1228141,339074,95927,889067,0,202690,6,0.03,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000239,756,0,0,0,0,3,12122,130700,219837,73931,-89137,0,20000,6,0.09,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000240,745,0,0,0,0,3,28675,749083,369744,0,379339,1,128053,6,0.09,2.1,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000241,748,0,0,0,0,8,24910,1076333,341009,0,735324,0,179918,6,0.06,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000242,749,0,0,0,0,1,73366,129831,609852,69408,-480021,0,20000,6,0.09,3.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000243,759,0,0,0,0,1,29048,1564905,301098,0,1263807,0,263988,6,0.03,3.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000244,748,0,0,0,0,6,5000,3947356,180293,120168,3767063,0,655419,6,0.07,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000245,747,0,0,0,0,3,11225,2310676,197582,0,2113094,0,388213,6,0.07,3.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000246,742,0,0,0,0,1,37219,2075440,411982,0,1663458,1,345612,6,0.04,3.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000247,759,0,0,0,0,1,28786,3357522,351444,53329,3006078,0,557678,6,0.04,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000248,739,0,0,0,0,3,10676,572586,224195,58340,348391,0,97336,6,0.04,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000249,747,0,0,0,0,4,5000,117476,151061,181782,-33585,0,20000,6,0.06,2.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000250,740,0,0,0,0,1,14530,2223552,192024,1203,2031528,0,367298,6,0.03,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000251,751,0,0,0,0,8,27321,452617,349727,0,102890,1,78582,6,0.04,2.9,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000252,756,0,0,0,0,3,10480,2515553,209691,109106,2305862,0,419611,6,0.08,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000253,748,0,0,0,0,4,39762,134433,360345,0,-225912,0,20000,6,0.05,2.8,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000254,754,0,0,0,0,2,27280,1305663,312467,0,993196,1,215853,6,0.04,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000255,751,0,0,0,0,1,30146,3776403,299869,97937,3476534,0,628735,6,0.05,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000256,746,0,0,0,0,6,17562,3392791,232276,210323,3160515,0,567530,6,0.09,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000257,745,0,0,0,0,6,14715,3266782,242405,59691,3024377,0,543830,6,0.03,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000258,756,0,0,0,0,5,40662,118467,381149,109091,-262682,0,20000,6,0.03,1.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000259,751,0,0,0,0,1,45832,103500,470054,0,-366554,2,20000,6,0.09,2.0,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000260,744,0,0,0,0,1,16140,3476543,255840,0,3220703,0,577227,6,0.03,2.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000261,741,0,0,0,0,1,14632,3209523,188844,104830,3020679,0,533667,6,0.04,2.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000262,747,0,0,0,0,1,39413,663725,422117,34861,241608,0,109059,6,0.05,2.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000263,752,0,0,0,0,8,8578,122535,218734,119193,-96199,0,20000,6,0.08,2.3,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000264,750,0,0,0,0,1,39954,4030422,423452,66000,3606970,0,669080,6,0.08,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000265,748,0,0,0,0,2,32009,1366316,390868,0,975448,0,229057,6,0.07,2.0,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000266,755,0,0,0,0,3,12560,1404239,175918,26797,1228321,0,231597,6,0.08,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000267,748,0,0,0,0,1,12071,122081,217158,118808,-95077,0,20000,6,0.07,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000268,753,0,0,0,0,1,47210,382307,423496,0,-41189,1,66326,6,0.08,2.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000269,748,0,0,0,0,5,17171,137064,251770,54619,-114706,0,20000,6,0.05,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000270,750,0,0,0,0,1,42037,1810483,447930,79360,1362553,0,300633,6,0.08,1.6,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000271,758,0,0,0,0,1,30263,129162,346889,0,-217727,1,20000,6,0.07,2.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000272,752,0,0,0,0,1,49283,2515420,417759,72455,2097661,0,421900,6,0.05,3.4,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000273,740,0,0,0,0,7,23882,2610249,243408,924,2366841,0,431944,6,0.07,2.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000274,743,0,0,0,0,1,49433,115406,475633,0,-360227,0,20000,6,0.04,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000275,755,0,0,0,0,4,19854,3807950,274640,243746,3533310,0,637263,6,0.04,1.7,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000276,747,0,0,0,0,13,27475,1914649,326066,20578,1588583,0,321431,6,0.04,3.1,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000277,744,0,0,0,0,5,7746,2365028,240571,120346,2124457,0,393650,6,0.07,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000278,752,0,0,0,0,8,14661,549545,279538,0,270007,0,88592,6,0.09,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000279,744,0,0,0,0,5,25136,2076800,281317,61536,1795483,0,348293,6,0.06,3.4,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000280,737,0,0,0,0,1,20732,1875252,288055,70712,1587197,0,313630,6,0.04,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000281,749,0,0,0,0,1,26993,1962990,309909,38884,1653081,0,327206,6,0.04,2.3,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000282,751,0,0,0,0,6,54084,1223476,432534,0,790942,0,204623,6,0.04,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000283,749,0,0,0,0,8,27675,807184,311387,10913,495797,0,131923,6,0.07,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000284,751,0,0,0,0,7,26714,116504,266744,0,-150240,1,20000,6,0.09,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000285,746,0,0,0,0,3,5000,1242243,179555,41955,1062688,0,208636,6,0.06,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000286,745,0,0,0,0,3,23334,516615,295387,0,221228,2,85128,6,0.07,2.8,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000287,757,0,0,0,0,2,13620,4674026,230529,151,4443497,0,779267,6,0.07,1.7,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000288,742,0,0,0,0,14,17104,134055,217426,107122,-83371,0,20000,6,0.08,2.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000289,754,0,0,0,0,6,19235,1767512,305104,9481,1462408,0,297561,6,0.1,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000290,740,0,0,0,0,3,21944,379045,301693,51490,77352,0,61068,6,0.05,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000291,746,0,0,0,0,4,26306,1374140,273672,129578,1100468,0,232303,6,0.08,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000292,747,0,0,0,0,2,19966,1686687,289991,145700,1396696,0,283187,6,0.06,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000293,745,0,0,0,0,1,27115,116542,344210,0,-227668,1,20000,6,0.05,3.5,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000294,751,0,0,0,0,2,37370,407435,406054,0,1381,0,68650,6,0.05,2.3,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000295,743,0,0,0,0,1,25904,1063483,305012,0,758471,2,175777,6,0.05,3.3,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000296,745,0,0,0,0,7,18445,2331130,272143,124984,2058987,0,386760,6,0.06,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000297,756,0,0,0,0,1,7074,2624022,216298,61420,2407724,0,435697,6,0.05,2.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000298,746,0,0,0,0,7,12585,799482,270141,0,529341,1,135174,6,0.04,2.7,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000299,748,0,0,0,0,9,41694,110390,362043,0,-251653,2,20000,6,0.09,3.1,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000300,761,0,0,0,0,2,15386,285151,213325,0,71826,0,47700,6,0.06,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000301,753,0,0,0,0,3,20492,118445,315059,90214,-196614,0,20000,6,0.09,3.1,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000302,753,0,0,0,0,5,5000,133784,203824,0,-70040,0,20000,6,0.07,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000303,738,0,0,0,0,6,38447,1664855,369372,85951,1295483,0,278542,6,0.07,2.2,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000304,751,0,0,0,0,11,23604,2980081,330853,0,2649228,0,496215,6,0.04,1.6,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000305,756,0,0,0,0,5,36733,1358992,325255,32720,1033737,1,227135,6,0.07,2.3,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000306,741,0,0,0,0,4,5019,301731,199124,0,102607,1,53385,6,0.09,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000307,749,0,0,0,0,8,32213,713619,302597,94536,411022,0,116123,6,0.04,2.8,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000308,743,0,0,0,0,5,23532,1305001,289878,0,1015123,1,214793,6,0.1,1.8,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000309,748,0,0,0,0,6,36223,1830816,353521,35560,1477295,0,308001,6,0.07,2.5,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000310,748,0,0,0,0,5,32431,861605,330349,72344,531256,0,141762,6,0.07,2.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000311,745,0,0,0,0,3,22101,2680783,321325,0,2359458,1,448668,6,0.05,2.4,1,0,STABLE,LOW,LOW,0,75,APPROVE,Strong profile
CUST_000312,744,0,0,0,0,17,18827,112059,237683,20446,-125624,0,20000,6,0.08,2.5,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000313,756,0,0,0,0,8,24159,2824866,278048,0,2546818,2,473675,6,0.07,1.9,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000314,746,0,0,0,0,1,43492,1570592,407563,123719,1163029,0,259484,6,0.06,3.5,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000315,741,0,0,0,0,10,16857,1564857,292444,66889,1272413,0,262281,6,0.08,3.0,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000316,736,0,0,0,0,5,34613,1659233,375648,49621,1283585,0,273999,6,0.07,3.4,1,0,STABLE,MODERATE,LOW,0,93,APPROVE,Strong profile
CUST_000317,750,0,0,0,0,1,15236,208910,288288,0,-79378,2,34326,6,0.04,2.7,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000318,754,0,0,0,0,6,17166,411654,286719,0,124935,0,69152,6,0.07,2.9,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000319,741,0,0,0,0,3,42124,124871,419706,0,-294835,0,20000,6,0.09,3.4,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
CUST_000320,752,0,0,0,0,8,5000,101615,208387,0,-106772,2,20000,6,0.03,2.9,1,0,STABLE,LOW,LOW,0,65,REVIEW,Manual review needed
CUST_000321,754,0,0,0,0,5,22630,3106475,281021,34048,2825454,0,516603,6,0.1,1.9,1,0,STABLE,ADEQUATE,LOW,0,100,APPROVE,Strong profile
CUST_000322,755,0,0,0,0,1,5000,128514,132215,0,-3701,0,20000,6,0.1,3.2,1,0,STABLE,LOW,LOW,0,85,APPROVE,Strong profile
